Zeit,Kanal A,Kanal B
(ms),(V),(V)

-0.11752574,0.53468430,0.00000000
-0.11496574,0.53712580,0.00000000
-0.11240574,0.54017760,0.00000000
-0.10984574,0.54261910,0.00000000
-0.10728574,0.54567090,0.00000000
-0.10472574,0.54872280,0.00000000
-0.10216574,0.55116430,0.00000000
-0.09960574,0.55421610,0.00000000
-0.09704574,0.55421610,0.00000000
-0.09448574,0.55665760,0.00000000
-0.09192574,0.55970950,0.00000000
-0.08936574,0.56276130,0.00000000
-0.08680574,0.56520280,0.00000000
-0.08424574,0.56825460,0.00000000
-0.08168574,0.57069610,0.00000000
-0.07912574,0.57924130,0.00000000
-0.07656574,0.58534500,0.00000000
-0.07400574,0.58778650,0.00000000
-0.07144574,0.59083840,0.00000000
-0.06888574,0.59327980,0.00000000
-0.06632574,0.59938350,0.00000000
-0.06376574,0.60487690,0.00000000
-0.06120574,0.61037020,0.00000000
-0.05864574,0.61586350,0.00000000
-0.05608574,0.62135680,0.00000000
-0.05352574,0.62746050,0.00000000
-0.05096574,0.63295390,0.00000000
-0.04840574,0.63844720,0.00000000
-0.04584574,0.64394060,0.00000000
-0.04328574,0.65004430,0.00000000
-0.04072574,0.65553760,0.00000000
-0.03816574,0.66103090,0.00000000
-0.03560574,0.66652420,0.00000000
-0.03304574,0.67201760,0.00000000
-0.03048574,0.67812130,0.00000000
-0.02792574,0.68361460,0.00000000
-0.02536574,0.68910800,0.00000000
-0.02280574,0.69460130,0.00000000
-0.02024574,0.70070500,0.00000000
-0.01768574,0.70619830,0.00000000
-0.01512574,0.71474350,0.00000000
-0.01256574,0.72023680,0.00000000
-0.01000574,0.72573020,0.00000000
-0.00744574,0.73427530,0.00000000
-0.00488574,0.74282050,0.00000000
-0.00232574,0.74831380,0.00000000
0.00023426,0.75380720,0.00000000
0.00279426,0.75930050,0.00000000
0.00535426,0.76784570,0.00000000
0.00791426,0.77333900,0.00000000
0.01047426,0.78188420,0.00000000
0.01303426,0.78737750,0.00000000
0.01559426,0.79592280,0.00000000
0.01815426,0.80446790,0.00000000
0.02071426,0.80996130,0.00000000
0.02327426,0.81545460,0.00000000
0.02583426,0.82155830,0.00000000
0.02839426,0.82705160,0.00000000
0.03095426,0.83559680,0.00000000
0.03351426,0.84414200,0.00000000
0.03607426,0.84658340,0.00000000
0.03863426,0.85207680,0.00000000
0.04119426,0.85818050,0.00000000
0.04375426,0.86367380,0.00000000
0.04631426,0.86916710,0.00000000
0.04887426,0.87466050,0.00000000
0.05143426,0.87771230,0.00000000
0.05399426,0.88320570,0.00000000
0.05655426,0.88625750,0.00000000
0.05911426,0.88869900,0.00000000
0.06167426,0.89480270,0.00000000
0.06423426,0.90029600,0.00000000
0.06679426,0.90884120,0.00000000
0.06935426,0.91433450,0.00000000
0.07191426,0.91982790,0.00000000
0.07447426,0.92532120,0.00000000
0.07703426,0.92837300,0.00000000
0.07959426,0.93386640,0.00000000
0.08215426,0.93935970,0.00000000
0.08471426,0.94241160,0.00000000
0.08727426,0.94546340,0.00000000
0.08983426,0.95095680,0.00000000
0.09239426,0.95339820,0.00000000
0.09495426,0.95950190,0.00000000
0.09751426,0.95950190,0.00000000
0.10007426,0.96194340,0.00000000
0.10263426,0.96194340,0.00000000
0.10519426,0.96499530,0.00000000
0.10775426,0.96743670,0.00000000
0.11031426,0.97048860,0.00000000
0.11287426,0.97354040,0.00000000
0.11543426,0.97598200,0.00000000
0.11799426,0.97903380,0.00000000
0.12055426,0.98147530,0.00000000
0.12311426,0.98452710,0.00000000
0.12567426,0.98452710,0.00000000
0.12823426,0.98452710,0.00000000
0.13079426,0.98757900,0.00000000
0.13335426,0.99002050,0.00000000
0.13591426,0.99307230,0.00000000
0.13847426,0.99307230,0.00000000
0.14103426,0.99551380,0.00000000
0.14359426,0.99856560,0.00000000
0.14615426,1.00161700,0.00000000
0.14871426,1.00161700,0.00000000
0.15127426,1.00405900,0.00000000
0.15383426,1.00711100,0.00000000
0.15639426,1.00711100,0.00000000
0.15895426,1.00711100,0.00000000
0.16151426,1.00711100,0.00000000
0.16407426,1.01016300,0.00000000
0.16663426,1.01260400,0.00000000
0.16919426,1.01260400,0.00000000
0.17175426,1.01565600,0.00000000
0.17431426,1.01565600,0.00000000
0.17687426,1.01565600,0.00000000
0.17943426,1.01565600,0.00000000
0.18199426,1.01565600,0.00000000
0.18455426,1.01809800,0.00000000
0.18711426,1.02114900,0.00000000
0.18967426,1.02420100,0.00000000
0.19223426,1.02114900,0.00000000
0.19479426,1.02114900,0.00000000
0.19735426,1.02114900,0.00000000
0.19991426,1.02420100,0.00000000
0.20247426,1.02420100,0.00000000
0.20503426,1.02420100,0.00000000
0.20759426,1.02420100,0.00000000
0.21015426,1.02420100,0.00000000
0.21271426,1.02420100,0.00000000
0.21527426,1.02664300,0.00000000
0.21783426,1.02664300,0.00000000
0.22039426,1.02969500,0.00000000
0.22295426,1.03213600,0.00000000
0.22551426,1.03213600,0.00000000
0.22807426,1.03213600,0.00000000
0.23063426,1.03213600,0.00000000
0.23319426,1.03213600,0.00000000
0.23575426,1.03213600,0.00000000
0.23831426,1.03213600,0.00000000
0.24087426,1.03518800,0.00000000
0.24343426,1.03518800,0.00000000
0.24599426,1.03518800,0.00000000
0.24855426,1.03518800,0.00000000
0.25111426,1.03518800,0.00000000
0.25367426,1.03518800,0.00000000
0.25623426,1.03824000,0.00000000
0.25879426,1.03824000,0.00000000
0.26135426,1.04068100,0.00000000
0.26391426,1.04068100,0.00000000
0.26647426,1.04373300,0.00000000
0.26903426,1.04373300,0.00000000
0.27159426,1.04373300,0.00000000
0.27415426,1.04373300,0.00000000
0.27671426,1.04373300,0.00000000
0.27927426,1.04373300,0.00000000
0.28183426,1.04373300,0.00000000
0.28439426,1.04373300,0.00000000
0.28695426,1.04373300,0.00000000
0.28951426,1.04617500,0.00000000
0.29207426,1.04922600,0.00000000
0.29463426,1.05227800,0.00000000
0.29719426,1.05227800,0.00000000
0.29975426,1.05472000,0.00000000
0.30231426,1.05777200,0.00000000
0.30487426,1.05777200,0.00000000
0.30743426,1.05777200,0.00000000
0.30999426,1.06082300,0.00000000
0.31255426,1.06082300,0.00000000
0.31511426,1.06082300,0.00000000
0.31767426,1.06326500,0.00000000
0.32023426,1.06631700,0.00000000
0.32279426,1.06875800,0.00000000
0.32535426,1.07486200,0.00000000
0.32791426,1.07730300,0.00000000
0.33047426,1.08035500,0.00000000
0.33303426,1.08279700,0.00000000
0.33559426,1.08279700,0.00000000
0.33815426,1.08584900,0.00000000
0.34071426,1.09134200,0.00000000
0.34327426,1.09439400,0.00000000
0.34583426,1.09683500,0.00000000
0.34839426,1.09988700,0.00000000
0.35095426,1.10293900,0.00000000
0.35351426,1.10538000,0.00000000
0.35607426,1.11087400,0.00000000
0.35863426,1.11392600,0.00000000
0.36119426,1.11697700,0.00000000
0.36375426,1.12247100,0.00000000
0.36631426,1.12552300,0.00000000
0.36887426,1.12796400,0.00000000
0.37143426,1.13101600,0.00000000
0.37399426,1.13650900,0.00000000
0.37655426,1.13956100,0.00000000
0.37911426,1.14200300,0.00000000
0.38167426,1.14505400,0.00000000
0.38423426,1.15054800,0.00000000
0.38679426,1.15360000,0.00000000
0.38935426,1.15909300,0.00000000
0.39191426,1.16458600,0.00000000
0.39447426,1.17008000,0.00000000
0.39703426,1.17557300,0.00000000
0.39959426,1.18167700,0.00000000
0.40215426,1.18717000,0.00000000
0.40471426,1.19266300,0.00000000
0.40727426,1.19815700,0.00000000
0.40983426,1.20426000,0.00000000
0.41239426,1.20975400,0.00000000
0.41495426,1.21524700,0.00000000
0.41751426,1.22074000,0.00000000
0.42007426,1.22623400,0.00000000
0.42263426,1.23233700,0.00000000
0.42519426,1.23783100,0.00000000
0.42775426,1.24332400,0.00000000
0.43031426,1.24881700,0.00061037
0.43287426,1.25492100,0.00061037
0.43543426,1.26041400,0.00061037
0.43799426,1.26590800,0.00061037
0.44055426,1.27140100,0.00061037
0.44311426,1.27689400,0.00061037
0.44567426,1.28299800,0.00061037
0.44823426,1.28849100,0.00061037
0.45079426,1.29398500,0.00061037
0.45335426,1.29947800,0.00061037
0.45591426,1.30558200,0.00061037
0.45847426,1.30802300,0.00061037
0.46103426,1.31656800,0.00061037
0.46359426,1.32206200,0.00061037
0.46615426,1.33060700,0.00061037
0.46871426,1.33915200,0.00061037
0.47127426,1.34464600,0.00061037
0.47383426,1.35013900,0.00061037
0.47639426,1.35868400,0.00061037
0.47895426,1.36722900,0.00061037
0.48151426,1.37272300,0.00061037
0.48407426,1.37577400,0.00061037
0.48663426,1.38126800,0.00061037
0.48919426,1.38676100,0.00061037
0.49175426,1.39225400,0.00061037
0.49431426,1.39835800,0.00061037
0.49687426,1.40385100,0.00061037
0.49943426,1.41239700,0.00061037
0.50199426,1.41789000,0.00061037
0.50455426,1.42338300,0.00061037
0.50711426,1.42887700,0.00061037
0.50967426,1.43498000,0.00061037
0.51223426,1.44047400,0.00061037
0.51479426,1.44596700,0.00061037
0.51735426,1.45146000,0.00061037
0.51991426,1.45695400,0.00061037
0.52247426,1.46305700,0.00061037
0.52503426,1.46855100,0.00061037
0.52759426,1.47099200,0.00061037
0.53015426,1.47709600,0.00061037
0.53271426,1.48258900,0.00061037
0.53527426,1.48808300,0.00061037
0.53783426,1.49113400,0.00061037
0.54039426,1.49662800,0.00061037
0.54295426,1.50212100,0.00061037
0.54551426,1.50761400,0.00061037
0.54807426,1.51066600,0.00061037
0.55063426,1.51921100,0.00061037
0.55319426,1.52165300,0.00061037
0.55575426,1.52775700,0.00061037
0.55831426,1.53019800,0.00061037
0.56087426,1.53325000,0.00061037
0.56343426,1.53874300,0.00061037
0.56599426,1.54423700,0.00061037
0.56855426,1.55034000,0.00061037
0.57111426,1.55583400,0.00061037
0.57367426,1.56132700,0.00061037
0.57623426,1.56682000,0.00061037
0.57879426,1.57231400,0.00061037
0.58135426,1.57841700,0.00061037
0.58391426,1.58085900,0.00061037
0.58647426,1.58635200,0.00061037
0.58903426,1.59245600,0.00061037
0.59159426,1.59794900,0.00061037
0.59415426,1.60344200,0.00000000
0.59671426,1.60893600,0.00000000
0.59927426,1.61503900,0.00000000
0.60183426,1.62053300,0.00000000
0.60439426,1.62602600,0.00000000
0.60695426,1.63152000,0.00000000
0.60951426,1.63701300,0.00000000
0.61207426,1.64311700,0.00000000
0.61463426,1.64861000,0.00000000
0.61719426,1.65410300,0.00000000
0.61975426,1.65959700,0.00000000
0.62231426,1.66570000,0.00000000
0.62487426,1.66814200,0.00000000
0.62743426,1.67119400,0.00000000
0.62999426,1.67363500,0.00000000
0.63255426,1.67668700,0.00000000
0.63511426,1.68218000,0.00000000
0.63767426,1.68523200,0.00000000
0.64023426,1.68767400,0.00000000
0.64279426,1.69072500,0.00000000
0.64535426,1.69377700,0.00000000
0.64791426,1.69927100,0.00000000
0.65047426,1.70171200,0.00000000
0.65303426,1.70476400,0.00000000
0.65559426,1.70781600,0.00000000
0.65815426,1.71025700,0.00000000
0.66071426,1.71330900,0.00000000
0.66327426,1.71575100,0.00000000
0.66583426,1.71880200,0.00000000
0.66839426,1.72185400,0.00000000
0.67095426,1.72429600,0.00000000
0.67351426,1.73039900,0.00000000
0.67607426,1.73589300,0.00000000
0.67863426,1.73833400,0.00000000
0.68119426,1.74138600,0.00000000
0.68375426,1.74443800,0.00000000
0.68631426,1.74687900,0.00000000
0.68887426,1.74993100,0.00000000
0.69143426,1.75542500,0.00000000
0.69399426,1.76091800,0.00000000
0.69655426,1.76397000,0.00000000
0.69911426,1.76641100,0.00000000
0.70167426,1.77251500,0.00000000
0.70423426,1.77495600,0.00000000
0.70679426,1.77800800,0.00000000
0.70935426,1.78350200,0.00000000
0.71191426,1.78655400,0.00000000
0.71447426,1.78899500,0.00000000
0.71703426,1.79509900,0.00000000
0.71959426,1.79754000,0.00000000
0.72215426,1.80303400,0.00000000
0.72471426,1.80913700,0.00000000
0.72727426,1.81157900,0.00000000
0.72983426,1.81463100,0.00000000
0.73239426,1.81707200,0.00000000
0.73495426,1.82012400,0.00000000
0.73751426,1.82317600,0.00000000
0.74007426,1.82561700,0.00000000
0.74263426,1.82866900,0.00000000
0.74519426,1.83111100,0.00000000
0.74775426,1.83721400,0.00000000
0.75031426,1.83965600,0.00000000
0.75287426,1.84270800,0.00000000
0.75543426,1.84576000,0.00000000
0.75799426,1.84820100,0.00000000
0.76055426,1.85369400,0.00000000
0.76311426,1.85979800,0.00000000
0.76567426,1.86529100,0.00000000
0.76823426,1.87078500,0.00000000
0.77079426,1.87383700,0.00000000
0.77335426,1.87627800,0.00000000
0.77591426,1.88177100,0.00000000
0.77847426,1.88787500,0.00000000
0.78103426,1.89336800,0.00000000
0.78359426,1.89886200,0.00000000
0.78615426,1.90435500,0.00000000
0.78871426,1.91290000,0.00000000
0.79127426,1.91839300,0.00000000
0.79383426,1.92693900,0.00000000
0.79639426,1.93243200,0.00000000
0.79895426,1.93853600,0.00000000
0.80151426,1.94647000,0.00000000
0.80407426,1.95501600,0.00000000
0.80663426,1.96111900,0.00000000
0.80919426,1.96905400,0.00000000
0.81175426,1.97759900,0.00000000
0.81431426,1.98614500,0.00000000
0.81687426,1.99469000,0.00000000
0.81943426,2.00323500,0.00000000
0.82199426,2.01117000,0.00000000
0.82455426,2.01971500,0.00000000
0.82711426,2.02826000,0.00000000
0.82967426,2.03680500,0.00000000
0.83223426,2.04779200,0.00000000
0.83479426,2.05633700,0.00000000
0.83735426,2.06183100,0.00000000
0.83991426,2.07037600,0.00000000
0.84247426,2.08197300,0.00000000
0.84503426,2.09051800,0.00000000
0.84759426,2.10150500,0.00000000
0.85015426,2.11249100,0.00000000
0.85271426,2.12408800,0.00000000
0.85527426,2.13263300,0.00000000
0.85783426,2.14117900,0.00000000
0.86039426,2.15216500,0.00000000
0.86295426,2.16315200,0.00000000
0.86551426,2.17169700,0.00000000
0.86807426,2.18329400,0.00000000
0.87063426,2.19428100,0.00000000
0.87319426,2.20282600,0.00000000
0.87575426,2.21381300,0.00000000
0.87831426,2.22235800,0.00000000
0.88087426,2.23090300,0.00000000
0.88343426,2.23944800,0.00000000
0.88599426,2.24799300,0.00000000
0.88855426,2.25592800,0.00000000
0.89111426,2.26447300,0.00000000
0.89367426,2.27301900,0.00000000
0.89623426,2.28461600,0.00000000
0.89879426,2.29255000,0.00000000
0.90135426,2.30109600,0.00000000
0.90391426,2.30964100,0.00000000
0.90647426,2.32123800,0.00000000
0.90903426,2.32917300,0.00000000
0.91159426,2.33771800,0.00000000
0.91415426,2.34931500,0.00000000
0.91671426,2.36030100,0.00000000
0.91927426,2.37128800,0.00000000
0.92183426,2.38288500,0.00000000
0.92439426,2.39143000,0.00000000
0.92695426,2.40241700,0.00000000
0.92951426,2.41096200,0.00000000
0.93207426,2.41950800,0.00000000
0.93463426,2.43049400,0.00000000
0.93719426,2.44209100,0.00000000
0.93975426,2.45063600,0.00000000
0.94231426,2.46162300,0.00000000
0.94487426,2.47016800,0.00000000
0.94743426,2.47871300,0.00000000
0.94999426,2.48970000,0.00000000
0.95255426,2.49519300,0.00000000
0.95511426,2.50679000,0.00000000
0.95767426,2.51228400,0.00000000
0.96023426,2.52327000,0.00000000
0.96279426,2.53486700,0.00000000
0.96535426,2.54341300,0.00000000
0.96791426,2.55134700,0.00000000
0.97047426,2.56294400,0.00000000
0.97303426,2.57149000,0.00000000
0.97559426,2.58003500,0.00000000
0.97815426,2.58797000,0.00000000
0.98071426,2.59651500,0.00000000
0.98327426,2.60506000,0.00000000
0.98583426,2.61360500,0.00000000
0.98839426,2.62215000,0.00000000
0.99095426,2.63069600,0.00000000
0.99351426,2.63863000,0.00000000
0.99607426,2.64473400,0.00000000
0.99863426,2.65266900,0.00000000
1.00119426,2.66121400,0.00000000
1.00375426,2.66670700,0.00000000
1.00631426,2.67281100,0.00000000
1.00887426,2.68135600,0.00000000
1.01143426,2.68685000,0.00000000
1.01399426,2.69234300,0.00000000
1.01655426,2.70088800,0.00000000
1.01911426,2.70638100,0.00000000
1.02167426,2.71187500,0.00000000
1.02423426,2.71736800,0.00000000
1.02679426,2.72591300,0.00000000
1.02935426,2.73140700,0.00000000
1.03191426,2.73751000,0.00000000
1.03447426,2.74300400,0.00000000
1.03703426,2.75154900,0.00000000
1.03959426,2.76009400,0.00000000
1.04215426,2.76558700,0.00000000
1.04471426,2.77108100,0.00000000
1.04727426,2.77962600,0.00000000
1.04983426,2.78817100,0.00000000
1.05239426,2.79366400,0.00000000
1.05495426,2.80221000,0.00000000
1.05751426,2.81075500,0.00000000
1.06007426,2.81624800,0.00000000
1.06263426,2.82479300,0.00000000
1.06519426,2.83272800,0.00000000
1.06775426,2.84127300,0.00000000
1.07031426,2.84676600,0.00000000
1.07287426,2.85531200,0.00000000
1.07543426,2.86385700,0.00000000
1.07799426,2.86935000,0.00000000
1.08055426,2.87545400,0.00000000
1.08311426,2.88094700,0.00000000
1.08567426,2.88644100,0.00000000
1.08823426,2.89193400,0.00000000
1.09079426,2.89498600,0.00000000
1.09335426,2.90353100,0.00000000
1.09591426,2.90902400,0.00000000
1.09847426,2.91451800,0.00000000
1.10103426,2.92001100,0.00000000
1.10359426,2.92611500,0.00000000
1.10615426,2.93160800,0.00000000
1.10871426,2.94015300,0.00000000
1.11127426,2.94564700,0.00000000
1.11383426,2.95114000,0.00000000
1.11639426,2.95968500,0.00000000
1.11895426,2.96517800,0.00000000
1.12151426,2.97372400,0.00000000
1.12407426,2.97921700,0.00000000
1.12663426,2.98471000,0.00000000
1.12919426,2.99081400,0.00000000
1.13175426,2.99630700,0.00000000
1.13431426,3.00180100,0.00000000
1.13687426,3.00729400,0.00000000
1.13943426,3.01278700,0.00000000
1.14199426,3.01889100,0.00000000
1.14455426,3.02438400,0.00000000
1.14711426,3.02987800,0.00000000
1.14967426,3.03537100,0.00000000
1.15223426,3.04147500,0.00000000
1.15479426,3.04696800,0.00000000
1.15735426,3.05246100,0.00000000
1.15991426,3.05795500,0.00000000
1.16247426,3.06344800,0.00000000
1.16503426,3.06955200,0.00000000
1.16759426,3.07748700,0.00000000
1.17015426,3.08603200,0.00000000
1.17271426,3.09457700,0.00000000
1.17527426,3.10007000,0.00000000
1.17783426,3.10861500,0.00000000
1.18039426,3.11410900,0.00000000
1.18295426,3.12265400,0.00000000
1.18551426,3.13119900,0.00000000
1.18807426,3.13974400,0.00000000
1.19063426,3.14523800,0.00000000
1.19319426,3.15378300,0.00000000
1.19575426,3.16232800,0.00000000
1.19831426,3.17087300,0.00000000
1.20087426,3.17636700,0.00000000
1.20343426,3.18186000,0.00000000
1.20599426,3.19040500,0.00000000
1.20855426,3.19895000,0.00000000
1.21111426,3.20444300,0.00000000
1.21367426,3.20993700,0.00000000
1.21623426,3.21848200,0.00000000
1.21879426,3.22702700,0.00000000
1.22135426,3.23252100,0.00000000
1.22391426,3.24106600,0.00000000
1.22647426,3.24961100,0.00000000
1.22903426,3.25754600,0.00000000
1.23159426,3.26609100,0.00000000
1.23415426,3.27463600,0.00000000
1.23671426,3.28318100,0.00000000
1.23927426,3.29172600,0.00000000
1.24183426,3.30027200,0.00000000
1.24439426,3.30820600,0.00000000
1.24695426,3.31675200,0.00000000
1.24951426,3.32529700,0.00000000
1.25207426,3.33628300,0.00000000
1.25463426,3.34482900,0.00000000
1.25719426,3.35337400,0.00000000
1.25975426,3.36191900,0.00000000
1.26231426,3.37290600,0.00000000
1.26487426,3.38450300,0.00000000
1.26743426,3.39548900,0.00000000
1.26999426,3.40403500,0.00000000
1.27255426,3.41258000,0.00000000
1.27511426,3.42356600,0.00000000
1.27767426,3.43211200,0.00000000
1.28023426,3.44065700,0.00000000
1.28279426,3.44920200,0.00000000
1.28535426,3.45774700,0.00000000
1.28791426,3.46629200,0.00000000
1.29047426,3.47422700,0.00000000
1.29303426,3.48277200,0.00000000
1.29559426,3.49131800,0.00000000
1.29815426,3.49986300,0.00000000
1.30071426,3.50840800,0.00000000
1.30327426,3.51939400,0.00000000
1.30583426,3.53099200,0.00000000
1.30839426,3.53892600,0.00000000
1.31095426,3.55052300,0.00000000
1.31351426,3.56151000,0.00000000
1.31607426,3.57310700,0.00000000
1.31863426,3.58409400,0.00000000
1.32119426,3.59569100,0.00000000
1.32375426,3.60667800,0.00000000
1.32631426,3.61766400,0.00000000
1.32887426,3.62926100,0.00000000
1.33143426,3.63780600,0.00000000
1.33399425,3.64635200,0.00000000
1.33655425,3.65428600,0.00000000
1.33911425,3.66588300,0.00000000
1.34167425,3.67442800,0.00000000
1.34423425,3.68236300,0.00000000
1.34679425,3.69090800,0.00000000
1.34935425,3.69945400,0.00000000
1.35191425,3.70799900,0.00000000
1.35447425,3.71654400,0.00000000
1.35703425,3.72508900,0.00000000
1.35959425,3.73302400,0.00000000
1.36215425,3.74156900,0.00000000
1.36471425,3.75011400,0.00000000
1.36727425,3.76171100,0.00000000
1.36983425,3.76964600,0.00000000
1.37239425,3.78124300,0.00000000
1.37495425,3.79223000,0.00000000
1.37751425,3.80382700,0.00000000
1.38007425,3.81481400,0.00000000
1.38263425,3.82335900,0.00000000
1.38519425,3.83434600,0.00000000
1.38775425,3.84289100,0.00000000
1.39031425,3.85143600,0.00000000
1.39287425,3.85998100,0.00000000
1.39543425,3.86852600,0.00000000
1.39799425,3.87646100,0.00000000
1.40055425,3.88500600,0.00000000
1.40311425,3.89355100,0.00000000
1.40567425,3.90209700,0.00000000
1.40823425,3.91064200,0.00000000
1.41079425,3.91918700,0.00000000
1.41335425,3.92712200,0.00000000
1.41591425,3.93322500,0.00000000
1.41847425,3.94177100,0.00000000
1.42103425,3.94970600,0.00000000
1.42359425,3.96130300,0.00000000
1.42615425,3.96679600,0.00000000
1.42871425,3.97228900,0.00000000
1.43127425,3.98083400,0.00000000
1.43383425,3.98938000,0.00000000
1.43639425,3.99487300,0.00000000
1.43895425,4.00036600,0.00000000
1.44151425,4.00891200,0.00000000
1.44407425,4.01745700,0.00000000
1.44663425,4.02600200,0.00000000
1.44919425,4.03454700,0.00000000
1.45175425,4.04248200,0.00000000
1.45431425,4.05102700,0.00000000
1.45687425,4.05957200,0.00000000
1.45943425,4.06811700,0.00000000
1.46199425,4.07666300,0.00000000
1.46455425,4.08520700,0.00000000
1.46711425,4.09070100,0.00000000
1.46967425,4.09619400,0.00000000
1.47223425,4.10474000,0.00000000
1.47479425,4.11023300,0.00000000
1.47735425,4.11572600,0.00000000
1.47991425,4.12183000,0.00000000
1.48247425,4.12732300,0.00000000
1.48503425,4.13281700,0.00000000
1.48759425,4.13831000,0.00000000
1.49015425,4.14380300,0.00000000
1.49271425,4.14990700,0.00000000
1.49527425,4.15540000,0.00000000
1.49783425,4.16089300,0.00000000
1.50039425,4.16943900,0.00000000
1.50295425,4.17798400,0.00000000
1.50551425,4.18652900,0.00000000
1.50807425,4.19446400,0.00000000
1.51063425,4.20056800,0.00000000
1.51319425,4.20850200,0.00000000
1.51575425,4.21460600,0.00000000
1.51831425,4.22254100,0.00000000
1.52087425,4.23108600,0.00000000
1.52343425,4.23963100,0.00000000
1.52599425,4.24817700,0.00000000
1.52855425,4.25672100,0.00000000
1.53111425,4.26221500,0.00000000
1.53367425,4.27076000,0.00000000
1.53623425,4.27625400,0.00000000
1.53879425,4.28174700,0.00000000
1.54135425,4.28724000,0.00000000
1.54391425,4.29334400,0.00000000
1.54647425,4.30188900,0.00000000
1.54903425,4.30738300,0.00000000
1.55159425,4.31592800,0.00000000
1.55415425,4.32386300,0.00000000
1.55671425,4.33240700,0.00000000
1.55927425,4.34095300,0.00000000
1.56183425,4.34949800,0.00000000
1.56439425,4.35804300,0.00000000
1.56695425,4.36658800,0.00000000
1.56951425,4.37452300,0.00000000
1.57207425,4.38306900,0.00000000
1.57463425,4.39161300,0.00000000
1.57719425,4.40260000,0.00000000
1.57975425,4.41419700,0.00000000
1.58231425,4.42518400,0.00000000
1.58487425,4.43372900,0.00000000
1.58743425,4.44227400,0.00000000
1.58999425,4.45326100,0.00000000
1.59255425,4.46485800,0.00000000
1.59511425,4.47340300,0.00000000
1.59767425,4.48194800,0.00000000
1.60023425,4.49598700,0.00000000
1.60279425,4.50697300,0.00000000
1.60535425,4.51551900,0.00000000
1.60791425,4.52650500,0.00000000
1.61047425,4.53810200,0.00000000
1.61303425,4.54908900,0.00000000
1.61559425,4.56068600,0.00000000
1.61815425,4.57472500,0.00000000
1.62071425,4.58571100,0.00000000
1.62327425,4.59669800,0.00000000
1.62583425,4.61134700,0.00000000
1.62839425,4.62538500,0.00000000
1.63095425,4.63942400,0.00000000
1.63351425,4.65346200,0.00000000
1.63607425,4.66750100,0.00000000
1.63863425,4.68154000,0.00000000
1.64119425,4.69557800,0.00000000
1.64375425,4.70961600,0.00000000
1.64631425,4.72365500,0.00000000
1.64887425,4.73769300,0.00000000
1.65143425,4.75173200,0.00000000
1.65399425,4.76882200,0.00000000
1.65655425,4.78530200,0.00000000
1.65911425,4.79934100,0.00000000
1.66167425,4.81643100,0.00000000
1.66423425,4.83047000,0.00000000
1.66679425,4.84450800,0.00000000
1.66935425,4.85610500,0.00000000
1.67191425,4.87014400,0.00000000
1.67447425,4.88662400,0.00000000
1.67703425,4.90066200,0.00000000
1.67959425,4.91775300,0.00000000
1.68215425,4.93179100,0.00000000
1.68471425,4.94583000,0.00000000
1.68727425,4.95986800,0.00000000
1.68983425,4.97390700,0.00000000
1.69239425,4.98794500,0.00000000
1.69495425,5.00198400,0.00000000
1.69751425,5.01602200,0.00000000
1.70007425,5.03006100,0.00000000
1.70263425,5.04409900,0.00000000
1.70519425,5.05813800,0.00000000
1.70775425,5.07217600,0.00000000
1.71031425,5.08377300,0.00000000
1.71287425,5.09781200,0.00000000
1.71543425,5.10879900,0.00000000
1.71799425,5.12039600,0.00000000
1.72055425,5.13138200,0.00000000
1.72311425,5.14297900,0.00000000
1.72567425,5.15396600,0.00000000
1.72823425,5.16556300,0.00000000
1.73079425,5.17654900,0.00000000
1.73335425,5.18753600,0.00000000
1.73591425,5.19913300,0.00000000
1.73847425,5.21012000,0.00000000
1.74103425,5.21866500,0.00000000
1.74359425,5.22721100,0.00000000
1.74615425,5.23575500,0.00000000
1.74871425,5.24430100,0.00000000
1.75127425,5.25223500,0.00000000
1.75383425,5.26078100,0.00000000
1.75639425,5.26932600,0.00000000
1.75895425,5.27787100,0.00000000
1.76151425,5.28641600,0.00000000
1.76407425,5.29191000,0.00000000
1.76663425,5.30045500,0.00000000
1.76919425,5.30900000,0.00000000
1.77175425,5.31449300,0.00000000
1.77431425,5.31998600,0.00000000
1.77687425,5.32548000,0.00000000
1.77943425,5.33158300,0.00000000
1.78199425,5.33402500,0.00000000
1.78455425,5.33951900,0.00000000
1.78711425,5.34562200,0.00000000
1.78967425,5.34806300,0.00000000
1.79223425,5.35111500,0.00000000
1.79479425,5.35355700,0.00000000
1.79735425,5.35660900,0.00000000
1.79991425,5.35966100,0.00000000
1.80247425,5.36210200,0.00000000
1.80503425,5.36210200,0.00000000
1.80759425,5.36210200,0.00000000
1.81015425,5.36515400,0.00000000
1.81271425,5.36759600,0.00000000
1.81527425,5.37064700,0.00000000
1.81783425,5.37064700,0.00000000
1.82039425,5.37064700,0.00000000
1.82295425,5.37369900,0.00000000
1.82551425,5.37369900,0.00000000
1.82807425,5.37369900,0.00000000
1.83063425,5.37369900,0.00000000
1.83319425,5.37614100,0.00000000
1.83575425,5.37614100,0.00000000
1.83831425,5.37614100,0.00000000
1.84087425,5.37614100,0.00000000
1.84343425,5.37614100,0.00000000
1.84599425,5.37614100,0.00000000
1.84855425,5.37614100,0.00000000
1.85111425,5.37614100,0.00061037
1.85367425,5.37614100,0.00061037
1.85623425,5.37614100,0.00061037
1.85879425,5.37614100,0.00061037
